køn,alder,fraflytningskommune,tilflytningskommune,år,antal
Mænd,15-19 år,Frederiksberg,Brøndby,2010,2
Mænd,15-19 år,Frederiksberg,Brøndby,2011,0
Mænd,15-19 år,Frederiksberg,Brøndby,2012,4
Mænd,15-19 år,Frederiksberg,Brøndby,2013,0
Mænd,15-19 år,Frederiksberg,Brøndby,2014,4
Mænd,15-19 år,Frederiksberg,Brøndby,2015,2
Mænd,15-19 år,Frederiksberg,Brøndby,2016,4
Mænd,15-19 år,Frederiksberg,Brøndby,2017,2
Mænd,15-19 år,Frederiksberg,Gentofte,2006,6
Mænd,15-19 år,Frederiksberg,Gentofte,2007,1
Mænd,15-19 år,Frederiksberg,Gentofte,2008,4
Mænd,15-19 år,Frederiksberg,Gentofte,2009,6
Mænd,15-19 år,Frederiksberg,Gentofte,2010,8
Mænd,15-19 år,Frederiksberg,Gentofte,2011,4
Mænd,15-19 år,Frederiksberg,Gentofte,2012,4
Mænd,15-19 år,Frederiksberg,Gentofte,2013,9
Mænd,15-19 år,Frederiksberg,Gentofte,2014,7
Mænd,15-19 år,Frederiksberg,Gentofte,2015,6
Mænd,15-19 år,Frederiksberg,Gentofte,2016,5
Mænd,15-19 år,Frederiksberg,Gentofte,2017,9
Mænd,15-19 år,Frederiksberg,Gladsaxe,2006,6
Mænd,15-19 år,Frederiksberg,Gladsaxe,2007,8
Mænd,15-19 år,Frederiksberg,Gladsaxe,2008,5
Mænd,15-19 år,Frederiksberg,Gladsaxe,2009,3
Mænd,15-19 år,Frederiksberg,Gladsaxe,2010,4
Mænd,15-19 år,Frederiksberg,Gladsaxe,2011,8
Mænd,15-19 år,Frederiksberg,Gladsaxe,2012,4
Mænd,15-19 år,Frederiksberg,Gladsaxe,2013,7
Mænd,15-19 år,Frederiksberg,Gladsaxe,2014,5
Mænd,15-19 år,Frederiksberg,Gladsaxe,2015,5
Mænd,15-19 år,Frederiksberg,Gladsaxe,2016,5
Mænd,15-19 år,Frederiksberg,Gladsaxe,2017,3
Mænd,15-19 år,Frederiksberg,Glostrup,2006,0
Mænd,15-19 år,Frederiksberg,Glostrup,2007,1
Mænd,15-19 år,Frederiksberg,Glostrup,2008,1
Mænd,15-19 år,Frederiksberg,Glostrup,2009,1
Mænd,15-19 år,Frederiksberg,Glostrup,2010,2
Mænd,15-19 år,Frederiksberg,Glostrup,2011,0
Mænd,15-19 år,Frederiksberg,Glostrup,2012,4
Mænd,15-19 år,Frederiksberg,Glostrup,2013,2
Mænd,15-19 år,Frederiksberg,Glostrup,2014,2
Mænd,15-19 år,Frederiksberg,Glostrup,2015,2
Mænd,15-19 år,Frederiksberg,Glostrup,2016,0
Mænd,15-19 år,Frederiksberg,Glostrup,2017,0
Mænd,15-19 år,Frederiksberg,Herlev,2006,0
Mænd,15-19 år,Frederiksberg,Herlev,2007,0
Mænd,15-19 år,Frederiksberg,Herlev,2008,4
Mænd,15-19 år,Frederiksberg,Herlev,2009,1
Mænd,15-19 år,Frederiksberg,Herlev,2010,2
Mænd,15-19 år,Frederiksberg,Herlev,2011,1
Mænd,15-19 år,Frederiksberg,Herlev,2012,2
Mænd,15-19 år,Frederiksberg,Herlev,2013,3
Mænd,15-19 år,Frederiksberg,Herlev,2014,0
Mænd,15-19 år,Frederiksberg,Herlev,2015,2
Mænd,15-19 år,Frederiksberg,Herlev,2016,2
Mænd,15-19 år,Frederiksberg,Herlev,2017,4
Mænd,15-19 år,Frederiksberg,Hvidovre,2006,7
Mænd,15-19 år,Frederiksberg,Hvidovre,2007,6
Mænd,15-19 år,Frederiksberg,Hvidovre,2008,6
Mænd,15-19 år,Frederiksberg,Hvidovre,2009,7
Mænd,15-19 år,Frederiksberg,Hvidovre,2010,5
Mænd,15-19 år,Frederiksberg,Hvidovre,2011,6
Mænd,15-19 år,Frederiksberg,Hvidovre,2012,5
Mænd,15-19 år,Frederiksberg,Hvidovre,2013,6
Mænd,15-19 år,Frederiksberg,Hvidovre,2014,2
Mænd,15-19 år,Frederiksberg,Hvidovre,2015,5
Mænd,15-19 år,Frederiksberg,Hvidovre,2016,2
Mænd,15-19 år,Frederiksberg,Hvidovre,2017,4
Mænd,15-19 år,Frederiksberg,Høje-Taastrup,2006,2
Mænd,15-19 år,Frederiksberg,Høje-Taastrup,2007,1
Mænd,15-19 år,Frederiksberg,Høje-Taastrup,2008,3
Mænd,15-19 år,Frederiksberg,Høje-Taastrup,2009,3
Mænd,15-19 år,Frederiksberg,Høje-Taastrup,2010,5
Mænd,15-19 år,Frederiksberg,Høje-Taastrup,2011,1
Mænd,15-19 år,Frederiksberg,Høje-Taastrup,2012,1
Mænd,15-19 år,Frederiksberg,Høje-Taastrup,2013,3
Mænd,15-19 år,Frederiksberg,Høje-Taastrup,2014,1
Mænd,15-19 år,Frederiksberg,Høje-Taastrup,2015,3
Mænd,15-19 år,Frederiksberg,Høje-Taastrup,2016,2
Mænd,15-19 år,Frederiksberg,Høje-Taastrup,2017,4
Mænd,15-19 år,Frederiksberg,Ishøj,2006,0
Mænd,15-19 år,Frederiksberg,Ishøj,2007,0
Mænd,15-19 år,Frederiksberg,Ishøj,2008,2
Mænd,15-19 år,Frederiksberg,Ishøj,2009,3
Mænd,15-19 år,Frederiksberg,Ishøj,2010,2
Mænd,15-19 år,Frederiksberg,Ishøj,2011,0
Mænd,15-19 år,Frederiksberg,Ishøj,2012,3
Mænd,15-19 år,Frederiksberg,Ishøj,2013,2
Mænd,15-19 år,Frederiksberg,Ishøj,2014,2
Mænd,15-19 år,Frederiksberg,Ishøj,2015,1
Mænd,15-19 år,Frederiksberg,Ishøj,2016,0
Mænd,15-19 år,Frederiksberg,Ishøj,2017,0
Mænd,15-19 år,Frederiksberg,Lyngby-Taarbæk,2006,3
Mænd,15-19 år,Frederiksberg,Lyngby-Taarbæk,2007,4
Mænd,15-19 år,Frederiksberg,Lyngby-Taarbæk,2008,2
Mænd,15-19 år,Frederiksberg,Lyngby-Taarbæk,2009,1
Mænd,15-19 år,Frederiksberg,Lyngby-Taarbæk,2010,2
Mænd,15-19 år,Frederiksberg,Lyngby-Taarbæk,2011,3
Mænd,15-19 år,Frederiksberg,Lyngby-Taarbæk,2012,0
Mænd,15-19 år,Frederiksberg,Lyngby-Taarbæk,2013,5
Mænd,15-19 år,Frederiksberg,Lyngby-Taarbæk,2014,6
Mænd,15-19 år,Frederiksberg,Lyngby-Taarbæk,2015,0
Mænd,15-19 år,Frederiksberg,Lyngby-Taarbæk,2016,6
Mænd,15-19 år,Frederiksberg,Lyngby-Taarbæk,2017,8
Mænd,15-19 år,Frederiksberg,Rødovre,2006,3
Mænd,15-19 år,Frederiksberg,Rødovre,2007,3
Mænd,15-19 år,Frederiksberg,Rødovre,2008,4
Mænd,15-19 år,Frederiksberg,Rødovre,2009,4
Mænd,15-19 år,Frederiksberg,Rødovre,2010,7
Mænd,15-19 år,Frederiksberg,Rødovre,2011,5
Mænd,15-19 år,Frederiksberg,Rødovre,2012,4
Mænd,15-19 år,Frederiksberg,Rødovre,2013,6
Mænd,15-19 år,Frederiksberg,Rødovre,2014,4
Mænd,15-19 år,Frederiksberg,Rødovre,2015,1
Mænd,15-19 år,Frederiksberg,Rødovre,2016,5
Mænd,15-19 år,Frederiksberg,Rødovre,2017,4
Mænd,15-19 år,Frederiksberg,Vallensbæk,2006,0
Mænd,15-19 år,Frederiksberg,Vallensbæk,2007,0
Mænd,15-19 år,Frederiksberg,Vallensbæk,2008,0
Mænd,15-19 år,Frederiksberg,Vallensbæk,2009,1
Mænd,15-19 år,Frederiksberg,Vallensbæk,2010,0
Mænd,15-19 år,Frederiksberg,Vallensbæk,2011,0
Mænd,15-19 år,Frederiksberg,Vallensbæk,2012,0
Mænd,15-19 år,Frederiksberg,Vallensbæk,2013,0
Mænd,15-19 år,Frederiksberg,Vallensbæk,2014,0
Mænd,15-19 år,Frederiksberg,Vallensbæk,2015,2
Mænd,15-19 år,Frederiksberg,Vallensbæk,2016,1
Mænd,15-19 år,Frederiksberg,Vallensbæk,2017,1
Mænd,15-19 år,Frederiksberg,Allerød,2006,0
Mænd,15-19 år,Frederiksberg,Allerød,2007,0
Mænd,15-19 år,Frederiksberg,Allerød,2008,0
Mænd,15-19 år,Frederiksberg,Allerød,2009,1
Mænd,15-19 år,Frederiksberg,Allerød,2010,1
Mænd,15-19 år,Frederiksberg,Allerød,2011,0
Mænd,15-19 år,Frederiksberg,Allerød,2012,0
Mænd,15-19 år,Frederiksberg,Allerød,2013,0
Mænd,15-19 år,Frederiksberg,Allerød,2014,0
Mænd,15-19 år,Frederiksberg,Allerød,2015,0
Mænd,15-19 år,Frederiksberg,Allerød,2016,1
Mænd,15-19 år,Frederiksberg,Allerød,2017,2
Mænd,15-19 år,Frederiksberg,Egedal,2006,2
Mænd,15-19 år,Frederiksberg,Egedal,2007,0
Mænd,15-19 år,Frederiksberg,Egedal,2008,0
Mænd,15-19 år,Frederiksberg,Egedal,2009,0
Mænd,15-19 år,Frederiksberg,Egedal,2010,0
Mænd,15-19 år,Frederiksberg,Egedal,2011,2
Mænd,15-19 år,Frederiksberg,Egedal,2012,1
Mænd,15-19 år,Frederiksberg,Egedal,2013,0
Mænd,15-19 år,Frederiksberg,Egedal,2014,3
Mænd,15-19 år,Frederiksberg,Egedal,2015,1
Mænd,15-19 år,Frederiksberg,Egedal,2016,2
Mænd,15-19 år,Frederiksberg,Egedal,2017,3
Mænd,15-19 år,Frederiksberg,Fredensborg,2006,0
Mænd,15-19 år,Frederiksberg,Fredensborg,2007,1
Mænd,15-19 år,Frederiksberg,Fredensborg,2008,1
Mænd,15-19 år,Frederiksberg,Fredensborg,2009,2
Mænd,15-19 år,Frederiksberg,Fredensborg,2010,1
Mænd,15-19 år,Frederiksberg,Fredensborg,2011,0
Mænd,15-19 år,Frederiksberg,Fredensborg,2012,1
Mænd,15-19 år,Frederiksberg,Fredensborg,2013,2
Mænd,15-19 år,Frederiksberg,Fredensborg,2014,2
Mænd,15-19 år,Frederiksberg,Fredensborg,2015,0
Mænd,15-19 år,Frederiksberg,Fredensborg,2016,2
Mænd,15-19 år,Frederiksberg,Fredensborg,2017,0
Mænd,15-19 år,Frederiksberg,Frederikssund,2006,1
Mænd,15-19 år,Frederiksberg,Frederikssund,2007,0
Mænd,15-19 år,Frederiksberg,Frederikssund,2008,3
Mænd,15-19 år,Frederiksberg,Frederikssund,2009,0
Mænd,15-19 år,Frederiksberg,Frederikssund,2010,2
Mænd,15-19 år,Frederiksberg,Frederikssund,2011,0
Mænd,15-19 år,Frederiksberg,Frederikssund,2012,0
Mænd,15-19 år,Frederiksberg,Frederikssund,2013,2
Mænd,15-19 år,Frederiksberg,Frederikssund,2014,1
Mænd,15-19 år,Frederiksberg,Frederikssund,2015,2
Mænd,15-19 år,Frederiksberg,Frederikssund,2016,1
Mænd,15-19 år,Frederiksberg,Frederikssund,2017,2
Mænd,15-19 år,Frederiksberg,Furesø,2006,1
Mænd,15-19 år,Frederiksberg,Furesø,2007,2
Mænd,15-19 år,Frederiksberg,Furesø,2008,2
Mænd,15-19 år,Frederiksberg,Furesø,2009,1
Mænd,15-19 år,Frederiksberg,Furesø,2010,1
Mænd,15-19 år,Frederiksberg,Furesø,2011,1
Mænd,15-19 år,Frederiksberg,Furesø,2012,0
Mænd,15-19 år,Frederiksberg,Furesø,2013,0
Mænd,15-19 år,Frederiksberg,Furesø,2014,1
Mænd,15-19 år,Frederiksberg,Furesø,2015,3
Mænd,15-19 år,Frederiksberg,Furesø,2016,2
Mænd,15-19 år,Frederiksberg,Furesø,2017,2
Mænd,15-19 år,Frederiksberg,Gribskov,2006,1
Mænd,15-19 år,Frederiksberg,Gribskov,2007,2
Mænd,15-19 år,Frederiksberg,Gribskov,2008,1
Mænd,15-19 år,Frederiksberg,Gribskov,2009,1
Mænd,15-19 år,Frederiksberg,Gribskov,2010,2
Mænd,15-19 år,Frederiksberg,Gribskov,2011,0
Mænd,15-19 år,Frederiksberg,Gribskov,2012,2
Mænd,15-19 år,Frederiksberg,Gribskov,2013,1
Mænd,15-19 år,Frederiksberg,Gribskov,2014,1
Mænd,15-19 år,Frederiksberg,Gribskov,2015,1
Mænd,15-19 år,Frederiksberg,Gribskov,2016,2
Mænd,15-19 år,Frederiksberg,Gribskov,2017,2
Mænd,15-19 år,Frederiksberg,Halsnæs,2006,0
Mænd,15-19 år,Frederiksberg,Halsnæs,2007,4
Mænd,15-19 år,Frederiksberg,Halsnæs,2008,0
Mænd,15-19 år,Frederiksberg,Halsnæs,2009,1
Mænd,15-19 år,Frederiksberg,Halsnæs,2010,0
Mænd,15-19 år,Frederiksberg,Halsnæs,2011,1
Mænd,15-19 år,Frederiksberg,Halsnæs,2012,1
Mænd,15-19 år,Frederiksberg,Halsnæs,2013,0
Mænd,15-19 år,Frederiksberg,Halsnæs,2014,0
Mænd,15-19 år,Frederiksberg,Halsnæs,2015,1
Mænd,15-19 år,Frederiksberg,Halsnæs,2016,1
Mænd,15-19 år,Frederiksberg,Halsnæs,2017,0
Mænd,15-19 år,Frederiksberg,Helsingør,2006,2
Mænd,15-19 år,Frederiksberg,Helsingør,2007,2
Mænd,15-19 år,Frederiksberg,Helsingør,2008,2
Mænd,15-19 år,Frederiksberg,Helsingør,2009,2
Mænd,15-19 år,Frederiksberg,Helsingør,2010,3
Mænd,15-19 år,Frederiksberg,Helsingør,2011,0
Mænd,15-19 år,Frederiksberg,Helsingør,2012,2
Mænd,15-19 år,Frederiksberg,Helsingør,2013,3
Mænd,15-19 år,Frederiksberg,Helsingør,2014,1
Mænd,15-19 år,Frederiksberg,Helsingør,2015,2
Mænd,15-19 år,Frederiksberg,Helsingør,2016,1
Mænd,15-19 år,Frederiksberg,Helsingør,2017,1
Mænd,15-19 år,Frederiksberg,Hillerød,2006,1
Mænd,15-19 år,Frederiksberg,Hillerød,2007,1
Mænd,15-19 år,Frederiksberg,Hillerød,2008,0
Mænd,15-19 år,Frederiksberg,Hillerød,2009,0
Mænd,15-19 år,Frederiksberg,Hillerød,2010,1
Mænd,15-19 år,Frederiksberg,Hillerød,2011,0
Mænd,15-19 år,Frederiksberg,Hillerød,2012,2
Mænd,15-19 år,Frederiksberg,Hillerød,2013,2
Mænd,15-19 år,Frederiksberg,Hillerød,2014,0
Mænd,15-19 år,Frederiksberg,Hillerød,2015,3
Mænd,15-19 år,Frederiksberg,Hillerød,2016,1
Mænd,15-19 år,Frederiksberg,Hillerød,2017,3
Mænd,15-19 år,Frederiksberg,Hørsholm,2006,0
Mænd,15-19 år,Frederiksberg,Hørsholm,2007,0
Mænd,15-19 år,Frederiksberg,Hørsholm,2008,0
Mænd,15-19 år,Frederiksberg,Hørsholm,2009,0
Mænd,15-19 år,Frederiksberg,Hørsholm,2010,0
Mænd,15-19 år,Frederiksberg,Hørsholm,2011,1
Mænd,15-19 år,Frederiksberg,Hørsholm,2012,1
Mænd,15-19 år,Frederiksberg,Hørsholm,2013,0
Mænd,15-19 år,Frederiksberg,Hørsholm,2014,0
Mænd,15-19 år,Frederiksberg,Hørsholm,2015,2
Mænd,15-19 år,Frederiksberg,Hørsholm,2016,0
Mænd,15-19 år,Frederiksberg,Hørsholm,2017,0
Mænd,15-19 år,Frederiksberg,Rudersdal,2006,3
Mænd,15-19 år,Frederiksberg,Rudersdal,2007,1
Mænd,15-19 år,Frederiksberg,Rudersdal,2008,3
Mænd,15-19 år,Frederiksberg,Rudersdal,2009,4
Mænd,15-19 år,Frederiksberg,Rudersdal,2010,0
Mænd,15-19 år,Frederiksberg,Rudersdal,2011,3
Mænd,15-19 år,Frederiksberg,Rudersdal,2012,1
Mænd,15-19 år,Frederiksberg,Rudersdal,2013,4
Mænd,15-19 år,Frederiksberg,Rudersdal,2014,4
Mænd,15-19 år,Frederiksberg,Rudersdal,2015,3
Mænd,15-19 år,Frederiksberg,Rudersdal,2016,1
Mænd,15-19 år,Frederiksberg,Rudersdal,2017,4
Mænd,15-19 år,Frederiksberg,Bornholm,2006,0
Mænd,15-19 år,Frederiksberg,Bornholm,2007,1
Mænd,15-19 år,Frederiksberg,Bornholm,2008,0
Mænd,15-19 år,Frederiksberg,Bornholm,2009,0
Mænd,15-19 år,Frederiksberg,Bornholm,2010,0
Mænd,15-19 år,Frederiksberg,Bornholm,2011,2
Mænd,15-19 år,Frederiksberg,Bornholm,2012,0
Mænd,15-19 år,Frederiksberg,Bornholm,2013,0
Mænd,15-19 år,Frederiksberg,Bornholm,2014,0
Mænd,15-19 år,Frederiksberg,Bornholm,2015,0
Mænd,15-19 år,Frederiksberg,Bornholm,2016,0
Mænd,15-19 år,Frederiksberg,Bornholm,2017,0
Mænd,15-19 år,Frederiksberg,Christiansø,2006,0
Mænd,15-19 år,Frederiksberg,Christiansø,2007,0
Mænd,15-19 år,Frederiksberg,Christiansø,2008,0
Mænd,15-19 år,Frederiksberg,Christiansø,2009,0
Mænd,15-19 år,Frederiksberg,Christiansø,2010,0
Mænd,15-19 år,Frederiksberg,Christiansø,2011,0
Mænd,15-19 år,Frederiksberg,Christiansø,2012,0
Mænd,15-19 år,Frederiksberg,Christiansø,2013,0
Mænd,15-19 år,Frederiksberg,Christiansø,2014,0
Mænd,15-19 år,Frederiksberg,Christiansø,2015,0
Mænd,15-19 år,Frederiksberg,Christiansø,2016,0
Mænd,15-19 år,Frederiksberg,Christiansø,2017,0
Mænd,15-19 år,Frederiksberg,Greve,2006,0
Mænd,15-19 år,Frederiksberg,Greve,2007,2
Mænd,15-19 år,Frederiksberg,Greve,2008,1
Mænd,15-19 år,Frederiksberg,Greve,2009,0
Mænd,15-19 år,Frederiksberg,Greve,2010,2
Mænd,15-19 år,Frederiksberg,Greve,2011,2
Mænd,15-19 år,Frederiksberg,Greve,2012,2
Mænd,15-19 år,Frederiksberg,Greve,2013,1
Mænd,15-19 år,Frederiksberg,Greve,2014,3
Mænd,15-19 år,Frederiksberg,Greve,2015,1
Mænd,15-19 år,Frederiksberg,Greve,2016,1
Mænd,15-19 år,Frederiksberg,Greve,2017,1
Mænd,15-19 år,Frederiksberg,Køge,2006,0
Mænd,15-19 år,Frederiksberg,Køge,2007,0
Mænd,15-19 år,Frederiksberg,Køge,2008,2
Mænd,15-19 år,Frederiksberg,Køge,2009,2
Mænd,15-19 år,Frederiksberg,Køge,2010,1
Mænd,15-19 år,Frederiksberg,Køge,2011,1
Mænd,15-19 år,Frederiksberg,Køge,2012,1
Mænd,15-19 år,Frederiksberg,Køge,2013,0
Mænd,15-19 år,Frederiksberg,Køge,2014,0
Mænd,15-19 år,Frederiksberg,Køge,2015,2
Mænd,15-19 år,Frederiksberg,Køge,2016,2
Mænd,15-19 år,Frederiksberg,Køge,2017,1
Mænd,15-19 år,Frederiksberg,Lejre,2006,0
Mænd,15-19 år,Frederiksberg,Lejre,2007,0
Mænd,15-19 år,Frederiksberg,Lejre,2008,0
Mænd,15-19 år,Frederiksberg,Lejre,2009,0
Mænd,15-19 år,Frederiksberg,Lejre,2010,0
Mænd,15-19 år,Frederiksberg,Lejre,2011,0
Mænd,15-19 år,Frederiksberg,Lejre,2012,2
Mænd,15-19 år,Frederiksberg,Lejre,2013,1
Mænd,15-19 år,Frederiksberg,Lejre,2014,3
Mænd,15-19 år,Frederiksberg,Lejre,2015,0
Mænd,15-19 år,Frederiksberg,Lejre,2016,0
Mænd,15-19 år,Frederiksberg,Lejre,2017,0
Mænd,15-19 år,Frederiksberg,Roskilde,2006,3
Mænd,15-19 år,Frederiksberg,Roskilde,2007,1
Mænd,15-19 år,Frederiksberg,Roskilde,2008,3
Mænd,15-19 år,Frederiksberg,Roskilde,2009,3
Mænd,15-19 år,Frederiksberg,Roskilde,2010,1
Mænd,15-19 år,Frederiksberg,Roskilde,2011,4
Mænd,15-19 år,Frederiksberg,Roskilde,2012,3
Mænd,15-19 år,Frederiksberg,Roskilde,2013,1
Mænd,15-19 år,Frederiksberg,Roskilde,2014,1
Mænd,15-19 år,Frederiksberg,Roskilde,2015,3
Mænd,15-19 år,Frederiksberg,Roskilde,2016,3
Mænd,15-19 år,Frederiksberg,Roskilde,2017,2
Mænd,15-19 år,Frederiksberg,Solrød,2006,0
Mænd,15-19 år,Frederiksberg,Solrød,2007,1
Mænd,15-19 år,Frederiksberg,Solrød,2008,0
Mænd,15-19 år,Frederiksberg,Solrød,2009,0
Mænd,15-19 år,Frederiksberg,Solrød,2010,2
Mænd,15-19 år,Frederiksberg,Solrød,2011,0
Mænd,15-19 år,Frederiksberg,Solrød,2012,0
Mænd,15-19 år,Frederiksberg,Solrød,2013,0
Mænd,15-19 år,Frederiksberg,Solrød,2014,1
Mænd,15-19 år,Frederiksberg,Solrød,2015,0
Mænd,15-19 år,Frederiksberg,Solrød,2016,0
Mænd,15-19 år,Frederiksberg,Solrød,2017,0
Mænd,15-19 år,Frederiksberg,Faxe,2006,0
Mænd,15-19 år,Frederiksberg,Faxe,2007,0
Mænd,15-19 år,Frederiksberg,Faxe,2008,2
Mænd,15-19 år,Frederiksberg,Faxe,2009,0
Mænd,15-19 år,Frederiksberg,Faxe,2010,0
Mænd,15-19 år,Frederiksberg,Faxe,2011,0
Mænd,15-19 år,Frederiksberg,Faxe,2012,3
Mænd,15-19 år,Frederiksberg,Faxe,2013,1
Mænd,15-19 år,Frederiksberg,Faxe,2014,0
Mænd,15-19 år,Frederiksberg,Faxe,2015,2
Mænd,15-19 år,Frederiksberg,Faxe,2016,1
Mænd,15-19 år,Frederiksberg,Faxe,2017,0
Mænd,15-19 år,Frederiksberg,Guldborgsund,2006,2
Mænd,15-19 år,Frederiksberg,Guldborgsund,2007,0
Mænd,15-19 år,Frederiksberg,Guldborgsund,2008,0
Mænd,15-19 år,Frederiksberg,Guldborgsund,2009,0
Mænd,15-19 år,Frederiksberg,Guldborgsund,2010,2
Mænd,15-19 år,Frederiksberg,Guldborgsund,2011,0
Mænd,15-19 år,Frederiksberg,Guldborgsund,2012,0
Mænd,15-19 år,Frederiksberg,Guldborgsund,2013,1
Mænd,15-19 år,Frederiksberg,Guldborgsund,2014,0
Mænd,15-19 år,Frederiksberg,Guldborgsund,2015,2
Mænd,15-19 år,Frederiksberg,Guldborgsund,2016,0
Mænd,15-19 år,Frederiksberg,Guldborgsund,2017,0
Mænd,15-19 år,Frederiksberg,Holbæk,2006,1
Mænd,15-19 år,Frederiksberg,Holbæk,2007,1
Mænd,15-19 år,Frederiksberg,Holbæk,2008,1
Mænd,15-19 år,Frederiksberg,Holbæk,2009,0
Mænd,15-19 år,Frederiksberg,Holbæk,2010,2
Mænd,15-19 år,Frederiksberg,Holbæk,2011,3
Mænd,15-19 år,Frederiksberg,Holbæk,2012,0
Mænd,15-19 år,Frederiksberg,Holbæk,2013,2
Mænd,15-19 år,Frederiksberg,Holbæk,2014,2
Mænd,15-19 år,Frederiksberg,Holbæk,2015,3
Mænd,15-19 år,Frederiksberg,Holbæk,2016,1
Mænd,15-19 år,Frederiksberg,Holbæk,2017,3
Mænd,15-19 år,Frederiksberg,Kalundborg,2006,1
Mænd,15-19 år,Frederiksberg,Kalundborg,2007,2
Mænd,15-19 år,Frederiksberg,Kalundborg,2008,0
Mænd,15-19 år,Frederiksberg,Kalundborg,2009,1
Mænd,15-19 år,Frederiksberg,Kalundborg,2010,1
Mænd,15-19 år,Frederiksberg,Kalundborg,2011,1
Mænd,15-19 år,Frederiksberg,Kalundborg,2012,0
Mænd,15-19 år,Frederiksberg,Kalundborg,2013,0
Mænd,15-19 år,Frederiksberg,Kalundborg,2014,0
Mænd,15-19 år,Frederiksberg,Kalundborg,2015,0
Mænd,15-19 år,Frederiksberg,Kalundborg,2016,1
Mænd,15-19 år,Frederiksberg,Kalundborg,2017,0
Mænd,15-19 år,Frederiksberg,Lolland,2006,0
Mænd,15-19 år,Frederiksberg,Lolland,2007,0
Mænd,15-19 år,Frederiksberg,Lolland,2008,0
Mænd,15-19 år,Frederiksberg,Lolland,2009,0
Mænd,15-19 år,Frederiksberg,Lolland,2010,0
Mænd,15-19 år,Frederiksberg,Lolland,2011,1
Mænd,15-19 år,Frederiksberg,Lolland,2012,0
Mænd,15-19 år,Frederiksberg,Lolland,2013,0
Mænd,15-19 år,Frederiksberg,Lolland,2014,0
Mænd,15-19 år,Frederiksberg,Lolland,2015,0
Mænd,15-19 år,Frederiksberg,Lolland,2016,0
Mænd,15-19 år,Frederiksberg,Lolland,2017,1
Mænd,15-19 år,Frederiksberg,Næstved,2006,1
Mænd,15-19 år,Frederiksberg,Næstved,2007,1
Mænd,15-19 år,Frederiksberg,Næstved,2008,1
Mænd,15-19 år,Frederiksberg,Næstved,2009,1
Mænd,15-19 år,Frederiksberg,Næstved,2010,1
Mænd,15-19 år,Frederiksberg,Næstved,2011,4
Mænd,15-19 år,Frederiksberg,Næstved,2012,1
Mænd,15-19 år,Frederiksberg,Næstved,2013,0
Mænd,15-19 år,Frederiksberg,Næstved,2014,0
Mænd,15-19 år,Frederiksberg,Næstved,2015,3
Mænd,15-19 år,Frederiksberg,Næstved,2016,2
Mænd,15-19 år,Frederiksberg,Næstved,2017,0
Mænd,15-19 år,Frederiksberg,Odsherred,2006,0
Mænd,15-19 år,Frederiksberg,Odsherred,2007,0
Mænd,15-19 år,Frederiksberg,Odsherred,2008,2
Mænd,15-19 år,Frederiksberg,Odsherred,2009,0
Mænd,15-19 år,Frederiksberg,Odsherred,2010,0
Mænd,15-19 år,Frederiksberg,Odsherred,2011,1
Mænd,15-19 år,Frederiksberg,Odsherred,2012,0
Mænd,15-19 år,Frederiksberg,Odsherred,2013,2
Mænd,15-19 år,Frederiksberg,Odsherred,2014,1
Mænd,15-19 år,Frederiksberg,Odsherred,2015,1
Mænd,15-19 år,Frederiksberg,Odsherred,2016,1
Mænd,15-19 år,Frederiksberg,Odsherred,2017,1
Mænd,15-19 år,Frederiksberg,Ringsted,2006,0
Mænd,15-19 år,Frederiksberg,Ringsted,2007,0
Mænd,15-19 år,Frederiksberg,Ringsted,2008,1
Mænd,15-19 år,Frederiksberg,Ringsted,2009,1
Mænd,15-19 år,Frederiksberg,Ringsted,2010,2
Mænd,15-19 år,Frederiksberg,Ringsted,2011,0
Mænd,15-19 år,Frederiksberg,Ringsted,2012,1
Mænd,15-19 år,Frederiksberg,Ringsted,2013,0
Mænd,15-19 år,Frederiksberg,Ringsted,2014,1
Mænd,15-19 år,Frederiksberg,Ringsted,2015,0
Mænd,15-19 år,Frederiksberg,Ringsted,2016,0
