køn,alder,fraflytningskommune,tilflytningskommune,år,antal
Kvinder,45-49 år,Tønder,Frederiksberg,2015,0
Kvinder,45-49 år,Tønder,Frederiksberg,2016,0
Kvinder,45-49 år,Tønder,Frederiksberg,2017,0
Kvinder,45-49 år,Varde,Frederiksberg,2006,0
Kvinder,45-49 år,Varde,Frederiksberg,2007,0
Kvinder,45-49 år,Varde,Frederiksberg,2008,0
Kvinder,45-49 år,Varde,Frederiksberg,2009,2
Kvinder,45-49 år,Varde,Frederiksberg,2010,0
Kvinder,45-49 år,Varde,Frederiksberg,2011,0
Kvinder,45-49 år,Varde,Frederiksberg,2012,0
Kvinder,45-49 år,Varde,Frederiksberg,2013,0
Kvinder,45-49 år,Varde,Frederiksberg,2014,0
Kvinder,45-49 år,Varde,Frederiksberg,2015,0
Kvinder,45-49 år,Varde,Frederiksberg,2016,1
Kvinder,45-49 år,Varde,Frederiksberg,2017,0
Kvinder,45-49 år,Vejen,Frederiksberg,2006,0
Kvinder,45-49 år,Vejen,Frederiksberg,2007,0
Kvinder,45-49 år,Vejen,Frederiksberg,2008,0
Kvinder,45-49 år,Vejen,Frederiksberg,2009,0
Kvinder,45-49 år,Vejen,Frederiksberg,2010,0
Kvinder,45-49 år,Vejen,Frederiksberg,2011,0
Kvinder,45-49 år,Vejen,Frederiksberg,2012,0
Kvinder,45-49 år,Vejen,Frederiksberg,2013,1
Kvinder,45-49 år,Vejen,Frederiksberg,2014,0
Kvinder,45-49 år,Vejen,Frederiksberg,2015,0
Kvinder,45-49 år,Vejen,Frederiksberg,2016,0
Kvinder,45-49 år,Vejen,Frederiksberg,2017,0
Kvinder,45-49 år,Vejle,Frederiksberg,2006,0
Kvinder,45-49 år,Vejle,Frederiksberg,2007,0
Kvinder,45-49 år,Vejle,Frederiksberg,2008,1
Kvinder,45-49 år,Vejle,Frederiksberg,2009,0
Kvinder,45-49 år,Vejle,Frederiksberg,2010,1
Kvinder,45-49 år,Vejle,Frederiksberg,2011,0
Kvinder,45-49 år,Vejle,Frederiksberg,2012,0
Kvinder,45-49 år,Vejle,Frederiksberg,2013,0
Kvinder,45-49 år,Vejle,Frederiksberg,2014,0
Kvinder,45-49 år,Vejle,Frederiksberg,2015,0
Kvinder,45-49 år,Vejle,Frederiksberg,2016,0
Kvinder,45-49 år,Vejle,Frederiksberg,2017,1
Kvinder,45-49 år,Aabenraa,Frederiksberg,2006,0
Kvinder,45-49 år,Aabenraa,Frederiksberg,2007,0
Kvinder,45-49 år,Aabenraa,Frederiksberg,2008,0
Kvinder,45-49 år,Aabenraa,Frederiksberg,2009,0
Kvinder,45-49 år,Aabenraa,Frederiksberg,2010,0
Kvinder,45-49 år,Aabenraa,Frederiksberg,2011,0
Kvinder,45-49 år,Aabenraa,Frederiksberg,2012,0
Kvinder,45-49 år,Aabenraa,Frederiksberg,2013,0
Kvinder,45-49 år,Aabenraa,Frederiksberg,2014,0
Kvinder,45-49 år,Aabenraa,Frederiksberg,2015,1
Kvinder,45-49 år,Aabenraa,Frederiksberg,2016,0
Kvinder,45-49 år,Aabenraa,Frederiksberg,2017,0
Kvinder,45-49 år,Favrskov,Frederiksberg,2006,0
Kvinder,45-49 år,Favrskov,Frederiksberg,2007,0
Kvinder,45-49 år,Favrskov,Frederiksberg,2008,0
Kvinder,45-49 år,Favrskov,Frederiksberg,2009,0
Kvinder,45-49 år,Favrskov,Frederiksberg,2010,1
Kvinder,45-49 år,Favrskov,Frederiksberg,2011,0
Kvinder,45-49 år,Favrskov,Frederiksberg,2012,0
Kvinder,45-49 år,Favrskov,Frederiksberg,2013,0
Kvinder,45-49 år,Favrskov,Frederiksberg,2014,0
Kvinder,45-49 år,Favrskov,Frederiksberg,2015,0
Kvinder,45-49 år,Favrskov,Frederiksberg,2016,0
Kvinder,45-49 år,Favrskov,Frederiksberg,2017,0
Kvinder,45-49 år,Hedensted,Frederiksberg,2006,0
Kvinder,45-49 år,Hedensted,Frederiksberg,2007,0
Kvinder,45-49 år,Hedensted,Frederiksberg,2008,0
Kvinder,45-49 år,Hedensted,Frederiksberg,2009,0
Kvinder,45-49 år,Hedensted,Frederiksberg,2010,0
Kvinder,45-49 år,Hedensted,Frederiksberg,2011,0
Kvinder,45-49 år,Hedensted,Frederiksberg,2012,0
Kvinder,45-49 år,Hedensted,Frederiksberg,2013,0
Kvinder,45-49 år,Hedensted,Frederiksberg,2014,0
Kvinder,45-49 år,Hedensted,Frederiksberg,2015,0
Kvinder,45-49 år,Hedensted,Frederiksberg,2016,0
Kvinder,45-49 år,Hedensted,Frederiksberg,2017,0
Kvinder,45-49 år,Horsens,Frederiksberg,2006,0
Kvinder,45-49 år,Horsens,Frederiksberg,2007,0
Kvinder,45-49 år,Horsens,Frederiksberg,2008,1
Kvinder,45-49 år,Horsens,Frederiksberg,2009,0
Kvinder,45-49 år,Horsens,Frederiksberg,2010,0
Kvinder,45-49 år,Horsens,Frederiksberg,2011,0
Kvinder,45-49 år,Horsens,Frederiksberg,2012,0
Kvinder,45-49 år,Horsens,Frederiksberg,2013,0
Kvinder,45-49 år,Horsens,Frederiksberg,2014,0
Kvinder,45-49 år,Horsens,Frederiksberg,2015,0
Kvinder,45-49 år,Horsens,Frederiksberg,2016,0
Kvinder,45-49 år,Horsens,Frederiksberg,2017,0
Kvinder,45-49 år,Norddjurs,Frederiksberg,2006,0
Kvinder,45-49 år,Norddjurs,Frederiksberg,2007,0
Kvinder,45-49 år,Norddjurs,Frederiksberg,2008,0
Kvinder,45-49 år,Norddjurs,Frederiksberg,2009,0
Kvinder,45-49 år,Norddjurs,Frederiksberg,2010,0
Kvinder,45-49 år,Norddjurs,Frederiksberg,2011,1
Kvinder,45-49 år,Norddjurs,Frederiksberg,2012,0
Kvinder,45-49 år,Norddjurs,Frederiksberg,2013,0
Kvinder,45-49 år,Norddjurs,Frederiksberg,2014,0
Kvinder,45-49 år,Norddjurs,Frederiksberg,2015,0
Kvinder,45-49 år,Norddjurs,Frederiksberg,2016,0
Kvinder,45-49 år,Norddjurs,Frederiksberg,2017,0
Kvinder,45-49 år,Odder,Frederiksberg,2006,0
Kvinder,45-49 år,Odder,Frederiksberg,2007,0
Kvinder,45-49 år,Odder,Frederiksberg,2008,0
Kvinder,45-49 år,Odder,Frederiksberg,2009,0
Kvinder,45-49 år,Odder,Frederiksberg,2010,0
Kvinder,45-49 år,Odder,Frederiksberg,2011,0
Kvinder,45-49 år,Odder,Frederiksberg,2012,0
Kvinder,45-49 år,Odder,Frederiksberg,2013,0
Kvinder,45-49 år,Odder,Frederiksberg,2014,0
Kvinder,45-49 år,Odder,Frederiksberg,2015,0
Kvinder,45-49 år,Odder,Frederiksberg,2016,0
Kvinder,45-49 år,Odder,Frederiksberg,2017,0
Kvinder,45-49 år,Randers,Frederiksberg,2006,0
Kvinder,45-49 år,Randers,Frederiksberg,2007,0
Kvinder,45-49 år,Randers,Frederiksberg,2008,0
Kvinder,45-49 år,Randers,Frederiksberg,2009,0
Kvinder,45-49 år,Randers,Frederiksberg,2010,0
Kvinder,45-49 år,Randers,Frederiksberg,2011,0
Kvinder,45-49 år,Randers,Frederiksberg,2012,1
Kvinder,45-49 år,Randers,Frederiksberg,2013,0
Kvinder,45-49 år,Randers,Frederiksberg,2014,2
Kvinder,45-49 år,Randers,Frederiksberg,2015,0
Kvinder,45-49 år,Randers,Frederiksberg,2016,0
Kvinder,45-49 år,Randers,Frederiksberg,2017,1
Kvinder,45-49 år,Samsø,Frederiksberg,2006,0
Kvinder,45-49 år,Samsø,Frederiksberg,2007,0
Kvinder,45-49 år,Samsø,Frederiksberg,2008,0
Kvinder,45-49 år,Samsø,Frederiksberg,2009,0
Kvinder,45-49 år,Samsø,Frederiksberg,2010,0
Kvinder,45-49 år,Samsø,Frederiksberg,2011,0
Kvinder,45-49 år,Samsø,Frederiksberg,2012,0
Kvinder,45-49 år,Samsø,Frederiksberg,2013,0
Kvinder,45-49 år,Samsø,Frederiksberg,2014,0
Kvinder,45-49 år,Samsø,Frederiksberg,2015,0
Kvinder,45-49 år,Samsø,Frederiksberg,2016,0
Kvinder,45-49 år,Samsø,Frederiksberg,2017,0
Kvinder,45-49 år,Silkeborg,Frederiksberg,2006,1
Kvinder,45-49 år,Silkeborg,Frederiksberg,2007,0
Kvinder,45-49 år,Silkeborg,Frederiksberg,2008,0
Kvinder,45-49 år,Silkeborg,Frederiksberg,2009,0
Kvinder,45-49 år,Silkeborg,Frederiksberg,2010,0
Kvinder,45-49 år,Silkeborg,Frederiksberg,2011,0
Kvinder,45-49 år,Silkeborg,Frederiksberg,2012,0
Kvinder,45-49 år,Silkeborg,Frederiksberg,2013,0
Kvinder,45-49 år,Silkeborg,Frederiksberg,2014,1
Kvinder,45-49 år,Silkeborg,Frederiksberg,2015,0
Kvinder,45-49 år,Silkeborg,Frederiksberg,2016,0
Kvinder,45-49 år,Silkeborg,Frederiksberg,2017,1
Kvinder,45-49 år,Skanderborg,Frederiksberg,2006,2
Kvinder,45-49 år,Skanderborg,Frederiksberg,2007,0
Kvinder,45-49 år,Skanderborg,Frederiksberg,2008,0
Kvinder,45-49 år,Skanderborg,Frederiksberg,2009,0
Kvinder,45-49 år,Skanderborg,Frederiksberg,2010,1
Kvinder,45-49 år,Skanderborg,Frederiksberg,2011,0
Kvinder,45-49 år,Skanderborg,Frederiksberg,2012,0
Kvinder,45-49 år,Skanderborg,Frederiksberg,2013,0
Kvinder,45-49 år,Skanderborg,Frederiksberg,2014,0
Kvinder,45-49 år,Skanderborg,Frederiksberg,2015,1
Kvinder,45-49 år,Skanderborg,Frederiksberg,2016,0
Kvinder,45-49 år,Skanderborg,Frederiksberg,2017,0
Kvinder,45-49 år,Syddjurs,Frederiksberg,2006,0
Kvinder,45-49 år,Syddjurs,Frederiksberg,2007,1
Kvinder,45-49 år,Syddjurs,Frederiksberg,2008,0
Kvinder,45-49 år,Syddjurs,Frederiksberg,2009,0
Kvinder,45-49 år,Syddjurs,Frederiksberg,2010,0
Kvinder,45-49 år,Syddjurs,Frederiksberg,2011,0
Kvinder,45-49 år,Syddjurs,Frederiksberg,2012,0
Kvinder,45-49 år,Syddjurs,Frederiksberg,2013,0
Kvinder,45-49 år,Syddjurs,Frederiksberg,2014,0
Kvinder,45-49 år,Syddjurs,Frederiksberg,2015,0
Kvinder,45-49 år,Syddjurs,Frederiksberg,2016,0
Kvinder,45-49 år,Syddjurs,Frederiksberg,2017,0
Kvinder,45-49 år,Aarhus,Frederiksberg,2006,1
Kvinder,45-49 år,Aarhus,Frederiksberg,2007,0
Kvinder,45-49 år,Aarhus,Frederiksberg,2008,1
Kvinder,45-49 år,Aarhus,Frederiksberg,2009,2
Kvinder,45-49 år,Aarhus,Frederiksberg,2010,2
Kvinder,45-49 år,Aarhus,Frederiksberg,2011,2
Kvinder,45-49 år,Aarhus,Frederiksberg,2012,1
Kvinder,45-49 år,Aarhus,Frederiksberg,2013,1
Kvinder,45-49 år,Aarhus,Frederiksberg,2014,2
Kvinder,45-49 år,Aarhus,Frederiksberg,2015,0
Kvinder,45-49 år,Aarhus,Frederiksberg,2016,1
Kvinder,45-49 år,Aarhus,Frederiksberg,2017,2
Kvinder,45-49 år,Herning,Frederiksberg,2006,0
Kvinder,45-49 år,Herning,Frederiksberg,2007,0
Kvinder,45-49 år,Herning,Frederiksberg,2008,0
Kvinder,45-49 år,Herning,Frederiksberg,2009,0
Kvinder,45-49 år,Herning,Frederiksberg,2010,0
Kvinder,45-49 år,Herning,Frederiksberg,2011,0
Kvinder,45-49 år,Herning,Frederiksberg,2012,0
Kvinder,45-49 år,Herning,Frederiksberg,2013,0
Kvinder,45-49 år,Herning,Frederiksberg,2014,0
Kvinder,45-49 år,Herning,Frederiksberg,2015,0
Kvinder,45-49 år,Herning,Frederiksberg,2016,0
Kvinder,45-49 år,Herning,Frederiksberg,2017,0
Kvinder,45-49 år,Holstebro,Frederiksberg,2006,1
Kvinder,45-49 år,Holstebro,Frederiksberg,2007,0
Kvinder,45-49 år,Holstebro,Frederiksberg,2008,0
Kvinder,45-49 år,Holstebro,Frederiksberg,2009,0
Kvinder,45-49 år,Holstebro,Frederiksberg,2010,0
Kvinder,45-49 år,Holstebro,Frederiksberg,2011,0
Kvinder,45-49 år,Holstebro,Frederiksberg,2012,0
Kvinder,45-49 år,Holstebro,Frederiksberg,2013,0
Kvinder,45-49 år,Holstebro,Frederiksberg,2014,0
Kvinder,45-49 år,Holstebro,Frederiksberg,2015,0
Kvinder,45-49 år,Holstebro,Frederiksberg,2016,0
Kvinder,45-49 år,Holstebro,Frederiksberg,2017,0
Kvinder,45-49 år,Ikast-Brande,Frederiksberg,2006,0
Kvinder,45-49 år,Ikast-Brande,Frederiksberg,2007,0
Kvinder,45-49 år,Ikast-Brande,Frederiksberg,2008,0
Kvinder,45-49 år,Ikast-Brande,Frederiksberg,2009,0
Kvinder,45-49 år,Ikast-Brande,Frederiksberg,2010,0
Kvinder,45-49 år,Ikast-Brande,Frederiksberg,2011,0
Kvinder,45-49 år,Ikast-Brande,Frederiksberg,2012,0
Kvinder,45-49 år,Ikast-Brande,Frederiksberg,2013,0
Kvinder,45-49 år,Ikast-Brande,Frederiksberg,2014,0
Kvinder,45-49 år,Ikast-Brande,Frederiksberg,2015,0
Kvinder,45-49 år,Ikast-Brande,Frederiksberg,2016,0
Kvinder,45-49 år,Ikast-Brande,Frederiksberg,2017,0
Kvinder,45-49 år,Lemvig,Frederiksberg,2006,0
Kvinder,45-49 år,Lemvig,Frederiksberg,2007,0
Kvinder,45-49 år,Lemvig,Frederiksberg,2008,0
Kvinder,45-49 år,Lemvig,Frederiksberg,2009,0
Kvinder,45-49 år,Lemvig,Frederiksberg,2010,0
Kvinder,45-49 år,Lemvig,Frederiksberg,2011,0
Kvinder,45-49 år,Lemvig,Frederiksberg,2012,0
Kvinder,45-49 år,Lemvig,Frederiksberg,2013,0
Kvinder,45-49 år,Lemvig,Frederiksberg,2014,0
Kvinder,45-49 år,Lemvig,Frederiksberg,2015,0
Kvinder,45-49 år,Lemvig,Frederiksberg,2016,0
Kvinder,45-49 år,Lemvig,Frederiksberg,2017,0
Kvinder,45-49 år,Ringkøbing-Skjern,Frederiksberg,2006,0
Kvinder,45-49 år,Ringkøbing-Skjern,Frederiksberg,2007,3
Kvinder,45-49 år,Ringkøbing-Skjern,Frederiksberg,2008,0
Kvinder,45-49 år,Ringkøbing-Skjern,Frederiksberg,2009,0
Kvinder,45-49 år,Ringkøbing-Skjern,Frederiksberg,2010,0
Kvinder,45-49 år,Ringkøbing-Skjern,Frederiksberg,2011,0
Kvinder,45-49 år,Ringkøbing-Skjern,Frederiksberg,2012,0
Kvinder,45-49 år,Ringkøbing-Skjern,Frederiksberg,2013,0
Kvinder,45-49 år,Ringkøbing-Skjern,Frederiksberg,2014,0
Kvinder,45-49 år,Ringkøbing-Skjern,Frederiksberg,2015,0
Kvinder,45-49 år,Ringkøbing-Skjern,Frederiksberg,2016,0
Kvinder,45-49 år,Ringkøbing-Skjern,Frederiksberg,2017,0
Kvinder,45-49 år,Skive,Frederiksberg,2006,0
Kvinder,45-49 år,Skive,Frederiksberg,2007,0
Kvinder,45-49 år,Skive,Frederiksberg,2008,0
Kvinder,45-49 år,Skive,Frederiksberg,2009,0
Kvinder,45-49 år,Skive,Frederiksberg,2010,0
Kvinder,45-49 år,Skive,Frederiksberg,2011,0
Kvinder,45-49 år,Skive,Frederiksberg,2012,0
Kvinder,45-49 år,Skive,Frederiksberg,2013,0
Kvinder,45-49 år,Skive,Frederiksberg,2014,0
Kvinder,45-49 år,Skive,Frederiksberg,2015,0
Kvinder,45-49 år,Skive,Frederiksberg,2016,0
Kvinder,45-49 år,Skive,Frederiksberg,2017,0
Kvinder,45-49 år,Struer,Frederiksberg,2006,0
Kvinder,45-49 år,Struer,Frederiksberg,2007,0
Kvinder,45-49 år,Struer,Frederiksberg,2008,0
Kvinder,45-49 år,Struer,Frederiksberg,2009,0
Kvinder,45-49 år,Struer,Frederiksberg,2010,0
Kvinder,45-49 år,Struer,Frederiksberg,2011,0
Kvinder,45-49 år,Struer,Frederiksberg,2012,0
Kvinder,45-49 år,Struer,Frederiksberg,2013,0
Kvinder,45-49 år,Struer,Frederiksberg,2014,0
Kvinder,45-49 år,Struer,Frederiksberg,2015,0
Kvinder,45-49 år,Struer,Frederiksberg,2016,1
Kvinder,45-49 år,Struer,Frederiksberg,2017,0
Kvinder,45-49 år,Viborg,Frederiksberg,2006,0
Kvinder,45-49 år,Viborg,Frederiksberg,2007,0
Kvinder,45-49 år,Viborg,Frederiksberg,2008,0
Kvinder,45-49 år,Viborg,Frederiksberg,2009,0
Kvinder,45-49 år,Viborg,Frederiksberg,2010,0
Kvinder,45-49 år,Viborg,Frederiksberg,2011,0
Kvinder,45-49 år,Viborg,Frederiksberg,2012,0
Kvinder,45-49 år,Viborg,Frederiksberg,2013,0
Kvinder,45-49 år,Viborg,Frederiksberg,2014,0
Kvinder,45-49 år,Viborg,Frederiksberg,2015,0
Kvinder,45-49 år,Viborg,Frederiksberg,2016,0
Kvinder,45-49 år,Viborg,Frederiksberg,2017,1
Kvinder,45-49 år,Brønderslev,Frederiksberg,2006,0
Kvinder,45-49 år,Brønderslev,Frederiksberg,2007,0
Kvinder,45-49 år,Brønderslev,Frederiksberg,2008,0
Kvinder,45-49 år,Brønderslev,Frederiksberg,2009,0
Kvinder,45-49 år,Brønderslev,Frederiksberg,2010,1
Kvinder,45-49 år,Brønderslev,Frederiksberg,2011,0
Kvinder,45-49 år,Brønderslev,Frederiksberg,2012,0
Kvinder,45-49 år,Brønderslev,Frederiksberg,2013,0
Kvinder,45-49 år,Brønderslev,Frederiksberg,2014,0
Kvinder,45-49 år,Brønderslev,Frederiksberg,2015,0
Kvinder,45-49 år,Brønderslev,Frederiksberg,2016,0
Kvinder,45-49 år,Brønderslev,Frederiksberg,2017,0
Kvinder,45-49 år,Frederikshavn,Frederiksberg,2006,0
Kvinder,45-49 år,Frederikshavn,Frederiksberg,2007,0
Kvinder,45-49 år,Frederikshavn,Frederiksberg,2008,0
Kvinder,45-49 år,Frederikshavn,Frederiksberg,2009,1
Kvinder,45-49 år,Frederikshavn,Frederiksberg,2010,0
Kvinder,45-49 år,Frederikshavn,Frederiksberg,2011,1
Kvinder,45-49 år,Frederikshavn,Frederiksberg,2012,0
Kvinder,45-49 år,Frederikshavn,Frederiksberg,2013,0
Kvinder,45-49 år,Frederikshavn,Frederiksberg,2014,0
Kvinder,45-49 år,Frederikshavn,Frederiksberg,2015,1
Kvinder,45-49 år,Frederikshavn,Frederiksberg,2016,0
Kvinder,45-49 år,Frederikshavn,Frederiksberg,2017,0
Kvinder,45-49 år,Hjørring,Frederiksberg,2006,0
Kvinder,45-49 år,Hjørring,Frederiksberg,2007,0
Kvinder,45-49 år,Hjørring,Frederiksberg,2008,0
Kvinder,45-49 år,Hjørring,Frederiksberg,2009,0
Kvinder,45-49 år,Hjørring,Frederiksberg,2010,0
Kvinder,45-49 år,Hjørring,Frederiksberg,2011,0
Kvinder,45-49 år,Hjørring,Frederiksberg,2012,0
Kvinder,45-49 år,Hjørring,Frederiksberg,2013,0
Kvinder,45-49 år,Hjørring,Frederiksberg,2014,0
Kvinder,45-49 år,Hjørring,Frederiksberg,2015,1
Kvinder,45-49 år,Hjørring,Frederiksberg,2016,0
Kvinder,45-49 år,Hjørring,Frederiksberg,2017,0
Kvinder,45-49 år,Jammerbugt,Frederiksberg,2006,0
Kvinder,45-49 år,Jammerbugt,Frederiksberg,2007,0
Kvinder,45-49 år,Jammerbugt,Frederiksberg,2008,0
Kvinder,45-49 år,Jammerbugt,Frederiksberg,2009,0
Kvinder,45-49 år,Jammerbugt,Frederiksberg,2010,0
Kvinder,45-49 år,Jammerbugt,Frederiksberg,2011,0
Kvinder,45-49 år,Jammerbugt,Frederiksberg,2012,0
Kvinder,45-49 år,Jammerbugt,Frederiksberg,2013,0
Kvinder,45-49 år,Jammerbugt,Frederiksberg,2014,0
Kvinder,45-49 år,Jammerbugt,Frederiksberg,2015,1
Kvinder,45-49 år,Jammerbugt,Frederiksberg,2016,0
Kvinder,45-49 år,Jammerbugt,Frederiksberg,2017,0
Kvinder,45-49 år,Læsø,Frederiksberg,2006,0
Kvinder,45-49 år,Læsø,Frederiksberg,2007,0
Kvinder,45-49 år,Læsø,Frederiksberg,2008,0
Kvinder,45-49 år,Læsø,Frederiksberg,2009,0
Kvinder,45-49 år,Læsø,Frederiksberg,2010,0
Kvinder,45-49 år,Læsø,Frederiksberg,2011,0
Kvinder,45-49 år,Læsø,Frederiksberg,2012,0
Kvinder,45-49 år,Læsø,Frederiksberg,2013,0
Kvinder,45-49 år,Læsø,Frederiksberg,2014,0
Kvinder,45-49 år,Læsø,Frederiksberg,2015,0
Kvinder,45-49 år,Læsø,Frederiksberg,2016,0
Kvinder,45-49 år,Læsø,Frederiksberg,2017,0
Kvinder,45-49 år,Mariagerfjord,Frederiksberg,2006,1
Kvinder,45-49 år,Mariagerfjord,Frederiksberg,2007,1
Kvinder,45-49 år,Mariagerfjord,Frederiksberg,2008,0
Kvinder,45-49 år,Mariagerfjord,Frederiksberg,2009,0
Kvinder,45-49 år,Mariagerfjord,Frederiksberg,2010,0
Kvinder,45-49 år,Mariagerfjord,Frederiksberg,2011,0
Kvinder,45-49 år,Mariagerfjord,Frederiksberg,2012,0
Kvinder,45-49 år,Mariagerfjord,Frederiksberg,2013,1
Kvinder,45-49 år,Mariagerfjord,Frederiksberg,2014,0
Kvinder,45-49 år,Mariagerfjord,Frederiksberg,2015,0
Kvinder,45-49 år,Mariagerfjord,Frederiksberg,2016,0
Kvinder,45-49 år,Mariagerfjord,Frederiksberg,2017,0
Kvinder,45-49 år,Morsø,Frederiksberg,2006,0
Kvinder,45-49 år,Morsø,Frederiksberg,2007,0
Kvinder,45-49 år,Morsø,Frederiksberg,2008,0
Kvinder,45-49 år,Morsø,Frederiksberg,2009,0
Kvinder,45-49 år,Morsø,Frederiksberg,2010,0
Kvinder,45-49 år,Morsø,Frederiksberg,2011,0
Kvinder,45-49 år,Morsø,Frederiksberg,2012,0
Kvinder,45-49 år,Morsø,Frederiksberg,2013,0
Kvinder,45-49 år,Morsø,Frederiksberg,2014,0
Kvinder,45-49 år,Morsø,Frederiksberg,2015,0
Kvinder,45-49 år,Morsø,Frederiksberg,2016,0
Kvinder,45-49 år,Morsø,Frederiksberg,2017,0
Kvinder,45-49 år,Rebild,Frederiksberg,2006,0
Kvinder,45-49 år,Rebild,Frederiksberg,2007,0
Kvinder,45-49 år,Rebild,Frederiksberg,2008,0
Kvinder,45-49 år,Rebild,Frederiksberg,2009,0
Kvinder,45-49 år,Rebild,Frederiksberg,2010,0
Kvinder,45-49 år,Rebild,Frederiksberg,2011,0
Kvinder,45-49 år,Rebild,Frederiksberg,2012,0
Kvinder,45-49 år,Rebild,Frederiksberg,2013,0
Kvinder,45-49 år,Rebild,Frederiksberg,2014,0
Kvinder,45-49 år,Rebild,Frederiksberg,2015,0
Kvinder,45-49 år,Rebild,Frederiksberg,2016,0
Kvinder,45-49 år,Rebild,Frederiksberg,2017,0
Kvinder,45-49 år,Thisted,Frederiksberg,2006,0
Kvinder,45-49 år,Thisted,Frederiksberg,2007,0
Kvinder,45-49 år,Thisted,Frederiksberg,2008,0
Kvinder,45-49 år,Thisted,Frederiksberg,2009,0
Kvinder,45-49 år,Thisted,Frederiksberg,2010,0
Kvinder,45-49 år,Thisted,Frederiksberg,2011,0
Kvinder,45-49 år,Thisted,Frederiksberg,2012,0
Kvinder,45-49 år,Thisted,Frederiksberg,2013,0
Kvinder,45-49 år,Thisted,Frederiksberg,2014,0
Kvinder,45-49 år,Thisted,Frederiksberg,2015,1
Kvinder,45-49 år,Thisted,Frederiksberg,2016,0
Kvinder,45-49 år,Thisted,Frederiksberg,2017,0
Kvinder,45-49 år,Vesthimmerlands,Frederiksberg,2006,0
Kvinder,45-49 år,Vesthimmerlands,Frederiksberg,2007,0
Kvinder,45-49 år,Vesthimmerlands,Frederiksberg,2008,0
Kvinder,45-49 år,Vesthimmerlands,Frederiksberg,2009,0
Kvinder,45-49 år,Vesthimmerlands,Frederiksberg,2010,0
Kvinder,45-49 år,Vesthimmerlands,Frederiksberg,2011,0
Kvinder,45-49 år,Vesthimmerlands,Frederiksberg,2012,0
Kvinder,45-49 år,Vesthimmerlands,Frederiksberg,2013,0
Kvinder,45-49 år,Vesthimmerlands,Frederiksberg,2014,0
Kvinder,45-49 år,Vesthimmerlands,Frederiksberg,2015,0
Kvinder,45-49 år,Vesthimmerlands,Frederiksberg,2016,0
Kvinder,45-49 år,Vesthimmerlands,Frederiksberg,2017,0
Kvinder,45-49 år,Aalborg,Frederiksberg,2006,2
Kvinder,45-49 år,Aalborg,Frederiksberg,2007,2
Kvinder,45-49 år,Aalborg,Frederiksberg,2008,2
Kvinder,45-49 år,Aalborg,Frederiksberg,2009,2
Kvinder,45-49 år,Aalborg,Frederiksberg,2010,0
Kvinder,45-49 år,Aalborg,Frederiksberg,2011,0
Kvinder,45-49 år,Aalborg,Frederiksberg,2012,1
Kvinder,45-49 år,Aalborg,Frederiksberg,2013,0
Kvinder,45-49 år,Aalborg,Frederiksberg,2014,2
Kvinder,45-49 år,Aalborg,Frederiksberg,2015,0
Kvinder,45-49 år,Aalborg,Frederiksberg,2016,1
Kvinder,45-49 år,Aalborg,Frederiksberg,2017,1
Kvinder,50-54 år,København,København,2006,0
Kvinder,50-54 år,København,København,2007,0
Kvinder,50-54 år,København,København,2008,0
Kvinder,50-54 år,København,København,2009,0
Kvinder,50-54 år,København,København,2010,0
Kvinder,50-54 år,København,København,2011,0
Kvinder,50-54 år,København,København,2012,0
Kvinder,50-54 år,København,København,2013,0
Kvinder,50-54 år,København,København,2014,0
Kvinder,50-54 år,København,København,2015,0
Kvinder,50-54 år,København,København,2016,0
Kvinder,50-54 år,København,København,2017,0
Kvinder,50-54 år,Frederiksberg,København,2006,35
Kvinder,50-54 år,Frederiksberg,København,2007,32
Kvinder,50-54 år,Frederiksberg,København,2008,27
Kvinder,50-54 år,Frederiksberg,København,2009,37
Kvinder,50-54 år,Frederiksberg,København,2010,40
Kvinder,50-54 år,Frederiksberg,København,2011,41
Kvinder,50-54 år,Frederiksberg,København,2012,64
Kvinder,50-54 år,Frederiksberg,København,2013,55
Kvinder,50-54 år,Frederiksberg,København,2014,56
Kvinder,50-54 år,Frederiksberg,København,2015,59
Kvinder,50-54 år,Frederiksberg,København,2016,56
Kvinder,50-54 år,Frederiksberg,København,2017,62
Kvinder,50-54 år,Dragør,København,2006,0
Kvinder,50-54 år,Dragør,København,2007,8
Kvinder,50-54 år,Dragør,København,2008,8
Kvinder,50-54 år,Dragør,København,2009,2
Kvinder,50-54 år,Dragør,København,2010,15
Kvinder,50-54 år,Dragør,København,2011,4
Kvinder,50-54 år,Dragør,København,2012,8
Kvinder,50-54 år,Dragør,København,2013,10
Kvinder,50-54 år,Dragør,København,2014,10
Kvinder,50-54 år,Dragør,København,2015,10
Kvinder,50-54 år,Dragør,København,2016,3
Kvinder,50-54 år,Dragør,København,2017,13
Kvinder,50-54 år,Tårnby,København,2006,18
Kvinder,50-54 år,Tårnby,København,2007,8
Kvinder,50-54 år,Tårnby,København,2008,17
Kvinder,50-54 år,Tårnby,København,2009,11
Kvinder,50-54 år,Tårnby,København,2010,13
Kvinder,50-54 år,Tårnby,København,2011,21
Kvinder,50-54 år,Tårnby,København,2012,14
Kvinder,50-54 år,Tårnby,København,2013,20
Kvinder,50-54 år,Tårnby,København,2014,23
Kvinder,50-54 år,Tårnby,København,2015,30
Kvinder,50-54 år,Tårnby,København,2016,24
